page,Merek_Laptop,Nama_Laptop,Harga,Link_Produk
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=9&pageSize=60&sortType=sort_default_desc,HP,"HP 14-cm0006AU 14"" HD/AMD Ryzen 3-2200U/4GB/1TB/AMD Radeon Graphics/WIN10 Home - Gold  + Microsoft Office 365 Personal",6329000,//www.jd.id/product/hp-14-cm0006au-14-hd-amd-ryzen-3-2200u-4gb-1tb-amd-radeon-graphics-win10-home-gold-microsoft-office-365-personal_11704861/103879355.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=4&pageSize=60&sortType=sort_default_desc,HP,"HP 14-cm0006AU 14"" HD/AMD Ryzen 3-2200U/4GB/1TB/AMD Radeon Graphics/WIN10 Home - GoldHP 14-cm0006AU 14"" HD/AMD Ryzen 3-2200U/4GB/1TB/AMD Radeon Graphics/WIN10 Home - Gold",5799000,//www.jd.id/product/hp-14-cm0006au-14-hd-amd-ryzen-3-2200u-4gb-1tb-amd-radeon-graphics-win10-home-goldhp-14-cm0006au-14-hd-amd-ryzen-3-2200u-4gb-1tb-amd-radeon-graphics-win10-home-gold_10441724/100975483.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=11&pageSize=60&sortType=sort_default_desc,HP,"HP 14-cm0008AU 14"" HD/AMD Ryzen 3-2200U/4GB/1TB/AMD Radeon Graphics/WIN10 Home - Silver",5799000,//www.jd.id/product/hp-14-cm0008au-14-hd-amd-ryzen-3-2200u-4gb-1tb-amd-radeon-graphics-win10-home-silver_10441742/100975524.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=13&pageSize=60&sortType=sort_default_desc,HP,"HP 14-cm0008AU 14"" HD/AMD Ryzen 3-2200U/4GB/1TB/AMD Radeon Graphics/WIN10 Home - Silver  + Microsoft Office 365 Personal",6329000,//www.jd.id/product/hp-14-cm0008au-14-hd-amd-ryzen-3-2200u-4gb-1tb-amd-radeon-graphics-win10-home-silver-microsoft-office-365-personal_11704948/103879562.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=4&pageSize=60&sortType=sort_default_desc,HP,HP 14-cm0013AX 14“ HD/AMD A9 9425/4GB/1TB/AMD Radeon 520 2GB/WIN 10 Home - Silver,5349000,//www.jd.id/product/hp-14-cm0013ax-14-hd-amd-a9-9425-4gb-1tb-amd-radeon-520-2gb-win-10-home-silver_10919005/101948967.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=3&pageSize=60&sortType=sort_default_desc,HP,HP 14-cm0014AX 14“ HD/AMD A9 9425/4GB/1TB/AMD Radeon 520 2GB/WIN 10 Home - Gold,5349000,//www.jd.id/product/hp-14-cm0014ax-14-hd-amd-a9-9425-4gb-1tb-amd-radeon-520-2gb-win-10-home-gold_10919026/101949045.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=9&pageSize=60&sortType=sort_default_desc,HP,HP 14-cm0014AX 14“ HD/AMD A9 9425/4GB/1TB/AMD Radeon 520 2GB/WIN 10 Home - Gold  + Microsoft Office 365 Personal,5879000,//www.jd.id/product/hp-14-cm0014ax-14-hd-amd-a9-9425-4gb-1tb-amd-radeon-520-2gb-win-10-home-gold-microsoft-office-365-personal_11650186/103811929.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=2&pageSize=60&sortType=sort_default_desc,HP,HP 14-cm0066AU 14“ HD/AMD A9 9425/4GB/1TB/Integrated AMD Graphics/WIN 10 Home - Black,4499000,//www.jd.id/product/hp-14-cm0066au-14-hd-amd-a9-9425-4gb-1tb-integrated-amd-graphics-win-10-home-black_10918941/101948806.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=13&pageSize=60&sortType=sort_default_desc,HP,HP 14-cm0067AU 14“ HD/AMD A9 9425/4GB/1TB/Integrated AMD Graphics/WIN 10 Home - Silver,4799000,//www.jd.id/product/hp-14-cm0067au-14-hd-amd-a9-9425-4gb-1tb-integrated-amd-graphics-win-10-home-silver_11938695/104330948.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=2&pageSize=60&sortType=sort_default_desc,HP,HP 14-cm0067AU 14“ HD/AMD A9 9425/4GB/1TB/Integrated AMD Graphics/WIN 10 Home - Silver,4549000,//www.jd.id/product/hp-14-cm0067au-14-hd-amd-a9-9425-4gb-1tb-integrated-amd-graphics-win-10-home-silver_10918969/101948912.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=3&pageSize=60&sortType=sort_default_desc,HP,HP 14-cm0068AU 14“ HD/AMD A9 9425/4GB/1TB/Integrated AMD Graphics/WIN 10 Home - Gold,4549000,//www.jd.id/product/hp-14-cm0068au-14-hd-amd-a9-9425-4gb-1tb-integrated-amd-graphics-win-10-home-gold_10918978/101948926.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=6&pageSize=60&sortType=sort_default_desc,HP,HP 14-CM0071AU 14“ HD/AMD E2-9000e/4GB/1TB/AMD Radeon Graphics/WIN 10 Home - Black,3799000,//www.jd.id/product/hp-14-cm0071au-14-hd-amd-e2-9000e-4gb-1tb-amd-radeon-graphics-win-10-home-black_11992838/104419080.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=2&pageSize=60&sortType=sort_default_desc,HP,"HP 14-cm0075AU 14"" HD/AMD Ryzen 5-2500U/4GB/1TB+128GB SSD/AMD Radeon Graphics/WIN10 Home - Gold",7599000,//www.jd.id/product/hp-14-cm0075au-14-hd-amd-ryzen-5-2500u-4gb-1tb-128gb-ssd-amd-radeon-graphics-win10-home-gold_10441790/100975595.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=9&pageSize=60&sortType=sort_default_desc,HP,"HP 14-cm0075AU 14"" HD/AMD Ryzen 5-2500U/4GB/1TB+128GB SSD/AMD Radeon Graphics/WIN10 Home - Gold  + Microsoft Office 365 Personal",8279000,//www.jd.id/product/hp-14-cm0075au-14-hd-amd-ryzen-5-2500u-4gb-1tb-128gb-ssd-amd-radeon-graphics-win10-home-gold-microsoft-office-365-personal_11650196/103811949.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=6&pageSize=60&sortType=sort_default_desc,HP,"HP 14-cm0075AU 14"" HD/AMD Ryzen 5-2500U/4GB/1TB+128GB SSD/AMD Radeon Graphics/WIN10 Home - Gold + MICROSOFT Office 365 Personal",8379000,//www.jd.id/product/hp-14-cm0075au-14-hd-amd-ryzen-5-2500u-4gb-1tb-128gb-ssd-amd-radeon-graphics-win10-home-gold-microsoft-office-365-personal_12227685/104822483.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=3&pageSize=60&sortType=sort_default_desc,HP,"HP 14-cm0076AU 14"" HD/AMD Ryzen 5-2500U/4GB/1TB+128GB SSD/AMD Radeon Graphics/WIN10 Home - Gray",7099000,//www.jd.id/product/hp-14-cm0076au-14-hd-amd-ryzen-5-2500u-4gb-1tb-128gb-ssd-amd-radeon-graphics-win10-home-gray_10441799/100975605.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=9&pageSize=60&sortType=sort_default_desc,HP,"HP 14-cm0076AU 14"" HD/AMD Ryzen 5-2500U/4GB/1TB+128GB SSD/AMD Radeon Graphics/WIN10 Home - Gray  + Microsoft Office 365 Personal",8279000,//www.jd.id/product/hp-14-cm0076au-14-hd-amd-ryzen-5-2500u-4gb-1tb-128gb-ssd-amd-radeon-graphics-win10-home-gray-microsoft-office-365-personal_11704808/103879189.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=6&pageSize=60&sortType=sort_default_desc,HP,"HP 14-cm0076AU 14"" HD/AMD Ryzen 5-2500U/4GB/1TB+128GB SSD/AMD Radeon Graphics/WIN10 Home - Gray + MICROSOFT Office 365 Personal",8379000,//www.jd.id/product/hp-14-cm0076au-14-hd-amd-ryzen-5-2500u-4gb-1tb-128gb-ssd-amd-radeon-graphics-win10-home-gray-microsoft-office-365-personal_12227690/104822508.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=2&pageSize=60&sortType=sort_default_desc,HP,"HP 14-cm0077AU 14"" HD/AMD Ryzen 5-2500U/4GB/1TB+128GB SSD/AMD Radeon Graphics/WIN10 Home - Black",7699000,//www.jd.id/product/hp-14-cm0077au-14-hd-amd-ryzen-5-2500u-4gb-1tb-128gb-ssd-amd-radeon-graphics-win10-home-black_10441803/100975609.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=6&pageSize=60&sortType=sort_default_desc,HP,"HP 14-cm0077AU 14"" HD/AMD Ryzen 5-2500U/4GB/1TB+128GB SSD/AMD Radeon Graphics/WIN10 Home - Black + MICROSOFT Office 365 Personal",8379000,//www.jd.id/product/hp-14-cm0077au-14-hd-amd-ryzen-5-2500u-4gb-1tb-128gb-ssd-amd-radeon-graphics-win10-home-black-microsoft-office-365-personal_12227670/104822414.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=6&pageSize=60&sortType=sort_default_desc,HP,"HP 14-cm0078AU 14"" HD/AMD Ryzen 5-2500U/4GB/1TB+128GB SSD/AMD Radeon Graphics/WIN10 Home - Silver + MICROSOFT Office 365 Personal",8379000,//www.jd.id/product/hp-14-cm0078au-14-hd-amd-ryzen-5-2500u-4gb-1tb-128gb-ssd-amd-radeon-graphics-win10-home-silver-microsoft-office-365-personal_12227680/104822446.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=9&pageSize=60&sortType=sort_default_desc,HP,HP 14-CM0095AU 14“ HD/AMD E2-9000e/4GB/1TB/AMD Radeon Graphics/WIN 10 Home - Silver  + Microsoft Office 365 Personal,4329000,//www.jd.id/product/hp-14-cm0095au-14-hd-amd-e2-9000e-4gb-1tb-amd-radeon-graphics-win-10-home-silver-microsoft-office-365-personal_11704793/103879154.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=7&pageSize=60&sortType=sort_default_desc,HP,HP 14-cm0101AU (5MX72PA#AR6) 14“ HD/AMD A4 9125/4GB/1TB/AMD Radeon 3 Graphics/WIN 10 - Black,3899000,//www.jd.id/product/hp-14-cm0101au-5mx72pa-ar6-14-hd-amd-a4-9125-4gb-1tb-amd-radeon-3-graphics-win-10-black_11211377/102825184.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=6&pageSize=60&sortType=sort_default_desc,HP,"HP 14-cm0101AU 14"" HD/AMD A4 9125/4GB/1TB/AMD Radeon 3 Graphics/WIN 10 - Black + MICROSOFT Office 365 Personal",4429000,//www.jd.id/product/hp-14-cm0101au-14-hd-amd-a4-9125-4gb-1tb-amd-radeon-3-graphics-win-10-black-microsoft-office-365-personal_12099062/104657282.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=8&pageSize=60&sortType=sort_default_desc,HP,HP 14-cm0101AU 14“ HD/AMD A4 9125/4GB/1TB HDD/AMD Radeon 3 Graphics/WIN 10 - Black  + Microsoft Office 365 Personal,4229000,//www.jd.id/product/hp-14-cm0101au-14-hd-amd-a4-9125-4gb-1tb-hdd-amd-radeon-3-graphics-win-10-black-microsoft-office-365-personal_11649543/103811101.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=8&pageSize=60&sortType=sort_default_desc,HP,HP 14s-cf0055TX 14“ HD/Intel Core i5-8250/4GB/1TB+16GB Intel Optane/AMD Radeon 530 2GB/WIN 10 Home - Black  + Microsoft Office 365 Personal,9529000,//www.jd.id/product/hp-14s-cf0055tx-14-hd-intel-core-i5-8250-4gb-1tb-16gb-intel-optane-amd-radeon-530-2gb-win-10-home-black-microsoft-office-365-personal_11650653/103812434.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=5&pageSize=60&sortType=sort_default_desc,HP,HP 14s-cf0055TX 14“ HD/Intel Core i5-8250/4GB/1TB+16GB Intel Optane/Radeon 530 2GB/WIN 10 Home - Black,8999000,//www.jd.id/product/hp-14s-cf0055tx-14-hd-intel-core-i5-8250-4gb-1tb-16gb-intel-optane-radeon-530-2gb-win-10-home-black_10919600/101950591.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=7&pageSize=60&sortType=sort_default_desc,HP,"HP 14s-cf1014tx 14"" FHD/Intel Core i7-8565U/8GB/1TB+128GB SSD/Radeon 530 2GB/Win 10 Home - Silver",11099000,//www.jd.id/product/hp-14s-cf1014tx-14-fhd-intel-core-i7-8565u-8gb-1tb-128gb-ssd-radeon-530-2gb-win-10-home-silver_11741451/103933756.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=8&pageSize=60&sortType=sort_default_desc,HP,"HP 14s-cf1015tx 14"" FHD/Intel Core i7-8565U/8GB/1TB+128GB SSD/Radeon 530 2GB/Win 10 Home - Gold",11099000,//www.jd.id/product/hp-14s-cf1015tx-14-fhd-intel-core-i7-8565u-8gb-1tb-128gb-ssd-radeon-530-2gb-win-10-home-gold_11741455/103933760.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=12&pageSize=60&sortType=sort_default_desc,HP,"HP 15-bw069AX [2DN93PA] 15.6""/AMD A10-9620P/8GB/1TB/Radeon 530 2GB/ODD/Win10 SL - Gold",7499000,//www.jd.id/product/hp-15-bw069ax-2dn93pa-15-6-amd-a10-9620p-8gb-1tb-radeon-530-2gb-odd-win10-sl-gold_10058199/100139421.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=13&pageSize=60&sortType=sort_default_desc,HP,"HP 15-bw509AX 15.6"" FHD/AMD A12-9720P/8GB/1TB/AMD Radeon 530 4GB/Win 10 Home - Silver",8009000,//www.jd.id/product/hp-15-bw509ax-15-6-fhd-amd-a12-9720p-8gb-1tb-amd-radeon-530-4gb-win-10-home-silver_10364431/100768860.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=13&pageSize=60&sortType=sort_default_desc,HP,"HP 15-bw510AX 15.6"" FHD/AMD A12-9720P/8GB/1TB/AMD Radeon 530 4GB/Win 10 Home - Gold",8009000,//www.jd.id/product/hp-15-bw510ax-15-6-fhd-amd-a12-9720p-8gb-1tb-amd-radeon-530-4gb-win-10-home-gold_10364457/100768915.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=13&pageSize=60&sortType=sort_default_desc,HP,"HP 15-bw511AX 15.6"" FHD/AMD A12-9720P/8GB/1TB/AMD Radeon 530 4GB/Win 10 Home - Blue",8009000,//www.jd.id/product/hp-15-bw511ax-15-6-fhd-amd-a12-9720p-8gb-1tb-amd-radeon-530-4gb-win-10-home-blue_10364495/100768967.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=13&pageSize=60&sortType=sort_default_desc,HP,"HP 15-bw512AX 15.6"" FHD/AMD A12-9720P/8GB/1TB/AMD Radeon 530 4GB/Win 10 Home - Black",8009000,//www.jd.id/product/hp-15-bw512ax-15-6-fhd-amd-a12-9720p-8gb-1tb-amd-radeon-530-4gb-win-10-home-black_10364813/100769560.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=2&pageSize=60&sortType=sort_default_desc,HP,"HP 15-db0009AU 15.6"" HD/AMD Ryzen 3-2200U/4GB/1TB/AMD Radeon Graphics/WIN10 Home - Sparkling Black",5799000,//www.jd.id/product/hp-15-db0009au-15-6-hd-amd-ryzen-3-2200u-4gb-1tb-amd-radeon-graphics-win10-home-sparkling-black_10441766/100975555.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=9&pageSize=60&sortType=sort_default_desc,HP,"HP 15-db0009AU 15.6"" HD/AMD Ryzen 3-2200U/4GB/1TB/AMD Radeon Graphics/WIN10 Home - Sparkling Black  + Microsoft Office 365 Personal",6329000,//www.jd.id/product/hp-15-db0009au-15-6-hd-amd-ryzen-3-2200u-4gb-1tb-amd-radeon-graphics-win10-home-sparkling-black-microsoft-office-365-personal_11650171/103811906.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=3&pageSize=60&sortType=sort_default_desc,HP,"HP 15-db0010AU 15.6"" HD/AMD Ryzen 3-2200U/4GB/1TB/AMD Radeon Graphics/WIN10 Home - Gold",5799000,//www.jd.id/product/hp-15-db0010au-15-6-hd-amd-ryzen-3-2200u-4gb-1tb-amd-radeon-graphics-win10-home-gold_10441771/100975563.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=3&pageSize=60&sortType=sort_default_desc,HP,"HP 15-db0011AU 15.6"" HD/AMD Ryzen 3-2200U/4GB/1TB/AMD Radeon Graphics/WIN10 Home - Silver",5699000,//www.jd.id/product/hp-15-db0011au-15-6-hd-amd-ryzen-3-2200u-4gb-1tb-amd-radeon-graphics-win10-home-silver_10441777/100975574.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=9&pageSize=60&sortType=sort_default_desc,HP,"HP 15-db0011AU 15.6"" HD/AMD Ryzen 3-2200U/4GB/1TB/AMD Radeon Graphics/WIN10 Home - Silver  + Microsoft Office 365 Personal",6329000,//www.jd.id/product/hp-15-db0011au-15-6-hd-amd-ryzen-3-2200u-4gb-1tb-amd-radeon-graphics-win10-home-silver-microsoft-office-365-personal_11650163/103811894.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=7&pageSize=60&sortType=sort_default_desc,HP,"HP 240 G4 79PT 14""/i5-6200U/4GB/1TB/Radeon R5 M330/Win 10 Pro - Black (Bag Included)",8730000,//www.jd.id/product/hp-240-g4-79pt-14-i5-6200u-4gb-1tb-radeon-r5-m330-win-10-pro-black-bag-included_695765/10033016.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=5&pageSize=60&sortType=sort_default_desc,HP,"HP 240 G6 (3UH47PA) 14""/Intel Core i3-6006U/4GB/1TB/Intel HD Graphics 520/WIN 10 Home - Black",6599000,//www.jd.id/product/hp-240-g6-3uh47pa-14-intel-core-i3-6006u-4gb-1tb-intel-hd-graphics-520-win-10-home-black_10139950/100313986.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=2&pageSize=60&sortType=sort_default_desc,HP,"HP 240 G6 (4RK03PA) 14"" HD/Intel Core i3 7020U/4GB/1TB/Intel HD Graphics/Win 10 Home - Black",5729000,//www.jd.id/product/hp-240-g6-4rk03pa-14-hd-intel-core-i3-7020u-4gb-1tb-intel-hd-graphics-win-10-home-black_10443424/100979915.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=9&pageSize=60&sortType=sort_default_desc,HP,"HP 240 G6 (4RK03PA) 14"" HD/Intel Core i3--7020U/4GB/1TB/Intel HD Graphics/Win 10 Home - Black  + Microsoft Office 365 Personal",6329000,//www.jd.id/product/hp-240-g6-4rk03pa-14-hd-intel-core-i3-7020u-4gb-1tb-intel-hd-graphics-win-10-home-black-microsoft-office-365-personal_11650647/103812413.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=2&pageSize=60&sortType=sort_default_desc,HP,"HP 240 G6 14""/Intel Core i7-7500U/4GB/1TB/Radeon R5 520 2GB/DOS - Black",7999000,//www.jd.id/product/hp-240-g6-14-intel-core-i7-7500u-4gb-1tb-radeon-r5-520-2gb-dos-black_10227791/100496420.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=12&pageSize=60&sortType=sort_default_desc,HP,"HP 240 G6 4RK07PA 14"" HD/Intel Core i5-8250U/4GB/1TB/Intel HD Graphics/WIN 10 Pro - Black",8730000,//www.jd.id/product/hp-240-g6-4rk07pa-14-hd-intel-core-i5-8250u-4gb-1tb-intel-hd-graphics-win-10-pro-black_10649032/101452392.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=13&pageSize=60&sortType=sort_default_desc,HP,"HP ENVY 13-ad001TX 13.3""/Core i5-7200U/8GB/256GB SSD/MX150 2GB/Win10 HE - Silver",15699000,//www.jd.id/product/hp-envy-13-ad001tx-13-3-core-i5-7200u-8gb-256gb-ssd-mx150-2gb-win10-he-silver_10437301/100964946.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=9&pageSize=60&sortType=sort_default_desc,HP,"HP ENVY x360 Convertible 13-ag0022AU 13.3""/AMD Ryzen 5/8GB/512GB SSD/Integrated AMD Graphics/Win 10 Home - Dark Ash Silver  + Microsoft Office 365 Personal",14729000,//www.jd.id/product/hp-envy-x360-convertible-13-ag0022au-13-3-amd-ryzen-5-8gb-512gb-ssd-integrated-amd-graphics-win-10-home-dark-ash-silver-microsoft-office-365-personal_11704920/103879518.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=6&pageSize=60&sortType=sort_default_desc,HP,"HP ENVY x360 Convertible 13-ag0022AU 13.3""/AMD Ryzen 5/8GB/Integrated AMD/Win10 Home - Dark Ash Silver + MSOffice 365 Personal",14929000,//www.jd.id/product/hp-envy-x360-convertible-13-ag0022au-13-3-amd-ryzen-5-8gb-integrated-amd-win10-home-dark-ash-silver-msoffice-365-personal_12228457/104823888.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=8&pageSize=60&sortType=sort_default_desc,HP,"HP ENVY x360 Convertible 13-ag0023AU 13.3""/AMD Ryzen 7/8GB/512GB SSD/Integrated AMD Graphics/Win 10 Home - Dark Ash Silver  + MICROSOFT Office 365 Personal",16329000,//www.jd.id/product/hp-envy-x360-convertible-13-ag0023au-13-3-amd-ryzen-7-8gb-512gb-ssd-integrated-amd-graphics-win-10-home-dark-ash-silver-microsoft-office-365-personal_11652024/103814284.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=6&pageSize=60&sortType=sort_default_desc,HP,"HP ENVY x360 Convertible 13-ag0023AU 13.3""/AMD Ryzen 7/8GB/Integrated AMD/Win10 Home - Dark Ash Silver + MSOffice 365 Personal",16529000,//www.jd.id/product/hp-envy-x360-convertible-13-ag0023au-13-3-amd-ryzen-7-8gb-integrated-amd-win10-home-dark-ash-silver-msoffice-365-personal_12228474/104823936.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=6&pageSize=60&sortType=sort_default_desc,HP,"HP Joy 2 14-CM0091AU 14"" HD/AMD A4 9125/4GB/128GB SSD/AMD Radeon 3 Graphics/WIN 10 - Silver + MICROSOFT Office 365 Personal",4429000,//www.jd.id/product/hp-joy-2-14-cm0091au-14-hd-amd-a4-9125-4gb-128gb-ssd-amd-radeon-3-graphics-win-10-silver-microsoft-office-365-personal_12099027/104657199.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=8&pageSize=60&sortType=sort_default_desc,HP,HP Joy 2 14-CM0091AU 14“ HD/AMD A4 9125/4GB/128GB SSD/AMD Radeon 3 Graphics/WIN 10 - Silver  + Microsoft Office 365 Personal,4329000,//www.jd.id/product/hp-joy-2-14-cm0091au-14-hd-amd-a4-9125-4gb-128gb-ssd-amd-radeon-3-graphics-win-10-silver-microsoft-office-365-personal_11649534/103811087.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=9&pageSize=60&sortType=sort_default_desc,HP,HP Laptop 14-ck0009TU - Celeron N4000/1TB HDD/4GB RAM/UMA/No ODD/Win 10 Home/Grey  + Microsoft Office 365 Personal,4379000,//www.jd.id/product/hp-laptop-14-ck0009tu-celeron-n4000-1tb-hdd-4gb-ram-uma-no-odd-win-10-home-grey-microsoft-office-365-personal_11704750/103878988.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=9&pageSize=60&sortType=sort_default_desc,HP,HP Laptop 14-ck0010TU - Celeron N4000/1TB HDD/4GB RAM/UMA/No ODD/Win 10 Home/Red  + Microsoft Office 365 Personal,4379000,//www.jd.id/product/hp-laptop-14-ck0010tu-celeron-n4000-1tb-hdd-4gb-ram-uma-no-odd-win-10-home-red-microsoft-office-365-personal_11704847/103879297.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=9&pageSize=60&sortType=sort_default_desc,HP,HP Laptop 14-ck0011TU - Celeron N4000/1TB HDD/4GB RAM/UMA/No ODD/Win 10 Home/Gold  + Microsoft Office 365 Personal,4379000,//www.jd.id/product/hp-laptop-14-ck0011tu-celeron-n4000-1tb-hdd-4gb-ram-uma-no-odd-win-10-home-gold-microsoft-office-365-personal_11704876/103879413.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=9&pageSize=60&sortType=sort_default_desc,HP,HP Laptop 14-ck0013TU - Celeron N4000/1TB HDD/4GB RAM/UMA/No ODD/Win 10 Home/Silver  + Microsoft Office 365 Personal,4379000,//www.jd.id/product/hp-laptop-14-ck0013tu-celeron-n4000-1tb-hdd-4gb-ram-uma-no-odd-win-10-home-silver-microsoft-office-365-personal_11704739/103878952.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=9&pageSize=60&sortType=sort_default_desc,HP,HP Laptop 14-ck0132TU - Celeron N4000/1TB HDD/4GB RAM/UMA/No ODD/Win 10 Home/Black  + Microsoft Office 365 Personal,4379000,//www.jd.id/product/hp-laptop-14-ck0132tu-celeron-n4000-1tb-hdd-4gb-ram-uma-no-odd-win-10-home-black-microsoft-office-365-personal_11650200/103811962.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=9&pageSize=60&sortType=sort_default_desc,HP,HP Laptop 14s-cf0065TX - i3-7020U/1TB + 16GB Optane/4GB RAM/Radeon 530 Graphics 2GB/No ODD/Win 10 Home/Silver  + Microsoft Office 365 Personal,7529000,//www.jd.id/product/hp-laptop-14s-cf0065tx-i3-7020u-1tb-16gb-optane-4gb-ram-radeon-530-graphics-2gb-no-odd-win-10-home-silver-microsoft-office-365-personal_11704770/103879046.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=4&pageSize=60&sortType=sort_default_desc,HP,"HP OMEN 15-ce503TX 15.6"" FHD/Intel Core i7-7700HQ/16GB/1TB + 256GB SSD/NVIDIA GeForce GTX 1060 6GB/WIN 10 - Black",19999000,//www.jd.id/product/hp-omen-15-ce503tx-15-6-fhd-intel-core-i7-7700hq-16gb-1tb-256gb-ssd-nvidia-geforce-gtx-1060-6gb-win-10-black_10223721/100486914.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=3&pageSize=60&sortType=sort_default_desc,HP,"HP Omen 15-dc0035TX 15.6"" FHD 144Hz/Intel Core i7-8750H/32GB/1TB+512GB SSD/Nvidia GeForce 1070 8GB/Win 10 Home Plus - Black",29999000,//www.jd.id/product/hp-omen-15-dc0035tx-15-6-fhd-144hz-intel-core-i7-8750h-32gb-1tb-512gb-ssd-nvidia-geforce-1070-8gb-win-10-home-plus-black_10457244/101011255.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=7&pageSize=60&sortType=sort_default_desc,HP,"HP OMEN 15-dc0145tx 15.6"" FHD 144hz/Intel Core i5-8300H/8GB/1TB+16GB Optane/Nvidia Geforce GTX 1050Ti 4GB/Win10 Home - Black",14799000,//www.jd.id/product/hp-omen-15-dc0145tx-15-6-fhd-144hz-intel-core-i5-8300h-8gb-1tb-16gb-optane-nvidia-geforce-gtx-1050ti-4gb-win10-home-black_11379333/103379181.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=4&pageSize=60&sortType=sort_default_desc,HP,"HP Pav x360 Convertible 14-ba005TX [1XE32PA] 14""FHD/Core i7-7500U/8GB/1TB+128GB SSD/Nvidia Geforce 940MX 4GB/No-ODD/Win10 HE - Silver",11999000,//www.jd.id/product/hp-pav-x360-convertible-14-ba005tx-1xe32pa-14-fhd-core-i7-7500u-8gb-1tb-128gb-ssd-nvidia-geforce-940mx-4gb-no-odd-win10-he-silver_10058043/100139103.html
