,Page,Manufacturer,Model_Name,Price_in_USD,Product_Link,CPU,Display_Size,Operating_System,RAM,GPU,Screen_Resolution
1704,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=9&pageSize=60&sortType=sort_default_desc,HP,LAPTOP,320.0,//www.jd.id/product/hp-laptop-14-ck0011tu-celeron-n4000-1tb-hdd-4gb-ram-uma-no-odd-win-10-home-gold-microsoft-office-365-personal_11704876/103879413.html,ARM,"15.4""",WINDOWS,16GB,INTEL,1280 x 720
1705,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=10&pageSize=60&sortType=sort_default_desc,HP,LAPTOP,320.0,//www.jd.id/product/hp-laptop-14-ck0011tu-celeron-n4000-1tb-hdd-4gb-ram-uma-no-odd-win-10-home-gold-microsoft-office-365-personal_11704876/103879413.html,ARM,"13""",LINUX,16GB,INTEL,3840 x 2160
1706,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=12&pageSize=60&sortType=sort_default_desc,HP,LAPTOP,320.0,//www.jd.id/product/hp-laptop-14-ck0132tu-celeron-n4000-1tb-hdd-4gb-ram-uma-no-odd-win-10-home-black-microsoft-office-365-personal_11650200/103811962.html,INTEL,"14""",LINUX,16GB,AMD,3840 x 2160
1707,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=12&pageSize=60&sortType=sort_default_desc,HP,LAPTOP,320.0,//www.jd.id/product/hp-laptop-14-ck0009tu-celeron-n4000-1tb-hdd-4gb-ram-uma-no-odd-win-10-home-grey-microsoft-office-365-personal_11704750/103878988.html,ARM,"15.4""",LINUX,12GB,NVIDIA,1920 x 1080
1708,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=10&pageSize=60&sortType=sort_default_desc,HP,LAPTOP,320.0,//www.jd.id/product/hp-laptop-14-ck0010tu-celeron-n4000-1tb-hdd-4gb-ram-uma-no-odd-win-10-home-red-microsoft-office-365-personal_11704847/103879297.html,INTEL,"13""",LINUX,32GB,NVIDIA,2560 x 1440
1709,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=13&pageSize=60&sortType=sort_default_desc,HP,LAPTOP,320.0,//www.jd.id/product/hp-laptop-14-ck0009tu-celeron-n4000-1tb-hdd-4gb-ram-uma-no-odd-win-10-home-grey-microsoft-office-365-personal_11704750/103878988.html,ARM,"17""",WINDOWS,12GB,INTEL,3840 x 2160
1710,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=9&pageSize=60&sortType=sort_default_desc,HP,LAPTOP,320.0,//www.jd.id/product/hp-laptop-14-ck0009tu-celeron-n4000-1tb-hdd-4gb-ram-uma-no-odd-win-10-home-grey-microsoft-office-365-personal_11704750/103878988.html,ARM,"17""",LINUX,32GB,NVIDIA,1920 x 1080
1711,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=9&pageSize=60&sortType=sort_default_desc,HP,LAPTOP,320.0,//www.jd.id/product/hp-laptop-14-ck0013tu-celeron-n4000-1tb-hdd-4gb-ram-uma-no-odd-win-10-home-silver-microsoft-office-365-personal_11704739/103878952.html,NVIDIA,"17""",LINUX,16GB,ARM,2560 x 1440
1712,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=10&pageSize=60&sortType=sort_default_desc,HP,LAPTOP,320.0,//www.jd.id/product/hp-laptop-14-ck0013tu-celeron-n4000-1tb-hdd-4gb-ram-uma-no-odd-win-10-home-silver-microsoft-office-365-personal_11704739/103878952.html,ARM,"17""",WINDOWS,8GB,AMD,7680 x 4320
1713,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=13&pageSize=60&sortType=sort_default_desc,HP,LAPTOP,320.0,//www.jd.id/product/hp-laptop-14-ck0013tu-celeron-n4000-1tb-hdd-4gb-ram-uma-no-odd-win-10-home-silver-microsoft-office-365-personal_11704739/103878952.html,ARM,"15.4""",LINUX,16GB,INTEL,1280 x 720
1714,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=12&pageSize=60&sortType=sort_default_desc,HP,LAPTOP,320.0,//www.jd.id/product/hp-laptop-14-ck0011tu-celeron-n4000-1tb-hdd-4gb-ram-uma-no-odd-win-10-home-gold-microsoft-office-365-personal_11704876/103879413.html,INTEL,"14""",WINDOWS,12GB,NVIDIA,7680 x 4320
1715,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=12&pageSize=60&sortType=sort_default_desc,HP,LAPTOP,320.0,//www.jd.id/product/hp-laptop-14-ck0010tu-celeron-n4000-1tb-hdd-4gb-ram-uma-no-odd-win-10-home-red-microsoft-office-365-personal_11704847/103879297.html,INTEL,"13""",WINDOWS,16GB,NVIDIA,2560 x 1440
1716,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=10&pageSize=60&sortType=sort_default_desc,HP,LAPTOP,320.0,//www.jd.id/product/hp-laptop-14-ck0132tu-celeron-n4000-1tb-hdd-4gb-ram-uma-no-odd-win-10-home-black-microsoft-office-365-personal_11650200/103811962.html,INTEL,"17""",LINUX,16GB,ARM,1920 x 1080
1717,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=13&pageSize=60&sortType=sort_default_desc,HP,LAPTOP,320.0,//www.jd.id/product/hp-laptop-14-ck0011tu-celeron-n4000-1tb-hdd-4gb-ram-uma-no-odd-win-10-home-gold-microsoft-office-365-personal_11704876/103879413.html,INTEL,"13""",LINUX,12GB,AMD,2560 x 1440
1718,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=12&pageSize=60&sortType=sort_default_desc,HP,LAPTOP,320.0,//www.jd.id/product/hp-laptop-14-ck0013tu-celeron-n4000-1tb-hdd-4gb-ram-uma-no-odd-win-10-home-silver-microsoft-office-365-personal_11704739/103878952.html,NVIDIA,"14""",WINDOWS,4GB,AMD,7680 x 4320
1719,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=13&pageSize=60&sortType=sort_default_desc,HP,LAPTOP,320.0,//www.jd.id/product/hp-laptop-14-ck0132tu-celeron-n4000-1tb-hdd-4gb-ram-uma-no-odd-win-10-home-black-microsoft-office-365-personal_11650200/103811962.html,ARM,"17""",LINUX,16GB,AMD,1280 x 720
1720,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=13&pageSize=60&sortType=sort_default_desc,HP,LAPTOP,320.0,//www.jd.id/product/hp-laptop-14-ck0010tu-celeron-n4000-1tb-hdd-4gb-ram-uma-no-odd-win-10-home-red-microsoft-office-365-personal_11704847/103879297.html,INTEL,"15.4""",LINUX,8GB,AMD,1920 x 1080
1721,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=9&pageSize=60&sortType=sort_default_desc,HP,LAPTOP,320.0,//www.jd.id/product/hp-laptop-14-ck0010tu-celeron-n4000-1tb-hdd-4gb-ram-uma-no-odd-win-10-home-red-microsoft-office-365-personal_11704847/103879297.html,ARM,"15.6""",WINDOWS,16GB,INTEL,3840 x 2160
1722,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=10&pageSize=60&sortType=sort_default_desc,HP,LAPTOP,320.0,//www.jd.id/product/hp-laptop-14-ck0009tu-celeron-n4000-1tb-hdd-4gb-ram-uma-no-odd-win-10-home-grey-microsoft-office-365-personal_11704750/103878988.html,INTEL,"15.6""",LINUX,16GB,ARM,3840 x 2160
1723,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=9&pageSize=60&sortType=sort_default_desc,HP,LAPTOP,320.0,//www.jd.id/product/hp-laptop-14-ck0132tu-celeron-n4000-1tb-hdd-4gb-ram-uma-no-odd-win-10-home-black-microsoft-office-365-personal_11650200/103811962.html,NVIDIA,"15.4""",WINDOWS,4GB,NVIDIA,7680 x 4320
1724,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=6&pageSize=60&sortType=sort_default_desc,HP,14-CM0101AU,323.65,//www.jd.id/product/hp-14-cm0101au-14-hd-amd-a4-9125-4gb-1tb-amd-radeon-3-graphics-win-10-black-microsoft-office-365-personal_12099062/104657282.html,INTEL,"17""",WINDOWS,12GB,ARM,3840 x 2160
1725,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=3&pageSize=60&sortType=sort_default_desc,HP,14-CM0101AU,323.65,//www.jd.id/product/hp-14-cm0101au-14-hd-amd-a4-9125-4gb-1tb-amd-radeon-3-graphics-win-10-black-microsoft-office-365-personal_12099062/104657282.html,NVIDIA,"14""",WINDOWS,16GB,ARM,1280 x 720
1726,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=13&pageSize=60&sortType=sort_default_desc,HP,JOY,323.65,//www.jd.id/product/hp-joy-2-14-cm0091au-14-hd-amd-a4-9125-4gb-128gb-ssd-amd-radeon-3-graphics-win-10-silver-microsoft-office-365-personal_12099027/104657199.html,ARM,"13""",LINUX,8GB,NVIDIA,1920 x 1080
1727,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=6&pageSize=60&sortType=sort_default_desc,HP,JOY,323.65,//www.jd.id/product/hp-joy-2-14-cm0091au-14-hd-amd-a4-9125-4gb-128gb-ssd-amd-radeon-3-graphics-win-10-silver-microsoft-office-365-personal_12099027/104657199.html,INTEL,"15.6""",WINDOWS,4GB,ARM,3840 x 2160
1728,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=5&pageSize=60&sortType=sort_default_desc,HP,14-BS751TU,324.38,//www.jd.id/product/hp-14-bs751tu-14-hd-intel-celeron-n3060-4gb-1tb-integrated-graphics-win-10-home-black-microsoft-office-365-personal_11649699/103811389.html,NVIDIA,"17""",WINDOWS,32GB,NVIDIA,2560 x 1440
1729,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=10&pageSize=60&sortType=sort_default_desc,HP,14-BS751TU,324.38,//www.jd.id/product/hp-14-bs751tu-14-hd-intel-celeron-n3060-4gb-1tb-integrated-graphics-win-10-home-black-microsoft-office-365-personal_11649699/103811389.html,ARM,"17""",WINDOWS,16GB,NVIDIA,1280 x 720
1730,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=13&pageSize=60&sortType=sort_default_desc,HP,14-BS751TU,324.38,//www.jd.id/product/hp-14-bs751tu-14-hd-intel-celeron-n3060-4gb-1tb-integrated-graphics-win-10-home-black-microsoft-office-365-personal_11649699/103811389.html,NVIDIA,"14""",WINDOWS,4GB,ARM,2560 x 1440
1731,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=4&pageSize=60&sortType=sort_default_desc,HP,14-BS751TU,324.38,//www.jd.id/product/hp-14-bs751tu-14-hd-intel-celeron-n3060-4gb-1tb-integrated-graphics-win-10-home-black-microsoft-office-365-personal_11649699/103811389.html,NVIDIA,"13""",LINUX,32GB,NVIDIA,1280 x 720
1732,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=3&pageSize=60&sortType=sort_default_desc,HP,14-BS754TU,328.04,//www.jd.id/product/hp-14-bs754tu-14-hd-intel-celeron-n3060-4gb-1tb-integrated-graphics-win-10-home-grey-microsoft-office-365-personal_11704717/103878880.html,ARM,"17""",LINUX,32GB,INTEL,1920 x 1080
1733,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=3&pageSize=60&sortType=sort_default_desc,HP,14-BS755TU,328.04,//www.jd.id/product/hp-14-bs755tu-14-hd-intel-celeron-n3060-4gb-1tb-integrated-graphics-win-10-home-white-microsoft-office-365-personal_11649620/103811200.html,INTEL,"13""",LINUX,8GB,ARM,2560 x 1440
1734,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=3&pageSize=60&sortType=sort_default_desc,HP,14-BS752TU,328.04,//www.jd.id/product/hp-14-bs752tu-14-hd-intel-celeron-n3060-4gb-1tb-integrated-graphics-win-10-home-silver-microsoft-office-365-personal_11649611/103811177.html,INTEL,"13""",LINUX,32GB,INTEL,1920 x 1080
1735,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=10&pageSize=60&sortType=sort_default_desc,HP,14-BS752TU,328.04,//www.jd.id/product/hp-14-bs752tu-14-hd-intel-celeron-n3060-4gb-1tb-integrated-graphics-win-10-home-silver-microsoft-office-365-personal_11649611/103811177.html,ARM,"17""",LINUX,12GB,NVIDIA,2560 x 1440
1736,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=2&pageSize=60&sortType=sort_default_desc,HP,14-BS754TU,328.04,//www.jd.id/product/hp-14-bs754tu-14-hd-intel-celeron-n3060-4gb-1tb-integrated-graphics-win-10-home-grey-microsoft-office-365-personal_11704717/103878880.html,NVIDIA,"13""",WINDOWS,8GB,AMD,1920 x 1080
1737,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=2&pageSize=60&sortType=sort_default_desc,HP,14-BS755TU,328.04,//www.jd.id/product/hp-14-bs755tu-14-hd-intel-celeron-n3060-4gb-1tb-integrated-graphics-win-10-home-white-microsoft-office-365-personal_11649620/103811200.html,NVIDIA,"15.4""",WINDOWS,32GB,INTEL,3840 x 2160
1738,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=9&pageSize=60&sortType=sort_default_desc,HP,14-BS754TU,328.04,//www.jd.id/product/hp-14-bs754tu-14-hd-intel-celeron-n3060-4gb-1tb-integrated-graphics-win-10-home-grey-microsoft-office-365-personal_11704717/103878880.html,NVIDIA,"15.6""",LINUX,16GB,NVIDIA,1920 x 1080
1739,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=10&pageSize=60&sortType=sort_default_desc,HP,14-BS754TU,328.04,//www.jd.id/product/hp-14-bs754tu-14-hd-intel-celeron-n3060-4gb-1tb-integrated-graphics-win-10-home-grey-microsoft-office-365-personal_11704717/103878880.html,NVIDIA,"15.4""",WINDOWS,16GB,NVIDIA,3840 x 2160
1740,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=13&pageSize=60&sortType=sort_default_desc,HP,14-BS752TU,328.04,//www.jd.id/product/hp-14-bs752tu-14-hd-intel-celeron-n3060-4gb-1tb-integrated-graphics-win-10-home-silver-microsoft-office-365-personal_11649611/103811177.html,NVIDIA,"13""",LINUX,16GB,NVIDIA,1920 x 1080
1741,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=10&pageSize=60&sortType=sort_default_desc,HP,14-BS755TU,328.04,//www.jd.id/product/hp-14-bs755tu-14-hd-intel-celeron-n3060-4gb-1tb-integrated-graphics-win-10-home-white-microsoft-office-365-personal_11649620/103811200.html,ARM,"15.4""",LINUX,12GB,INTEL,1280 x 720
1742,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=13&pageSize=60&sortType=sort_default_desc,HP,14-BS754TU,328.04,//www.jd.id/product/hp-14-bs754tu-14-hd-intel-celeron-n3060-4gb-1tb-integrated-graphics-win-10-home-grey-microsoft-office-365-personal_11704717/103878880.html,INTEL,"15.6""",LINUX,4GB,INTEL,3840 x 2160
1743,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=9&pageSize=60&sortType=sort_default_desc,HP,14-BS755TU,328.04,//www.jd.id/product/hp-14-bs755tu-14-hd-intel-celeron-n3060-4gb-1tb-integrated-graphics-win-10-home-white-microsoft-office-365-personal_11649620/103811200.html,NVIDIA,"15.4""",WINDOWS,8GB,INTEL,1920 x 1080
1744,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=9&pageSize=60&sortType=sort_default_desc,HP,14-BS752TU,328.04,//www.jd.id/product/hp-14-bs752tu-14-hd-intel-celeron-n3060-4gb-1tb-integrated-graphics-win-10-home-silver-microsoft-office-365-personal_11649611/103811177.html,INTEL,"17""",LINUX,12GB,INTEL,3840 x 2160
1745,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=4&pageSize=60&sortType=sort_default_desc,HP,14-CM0067AU,328.77,//www.jd.id/product/hp-14-cm0067au-14-hd-amd-a9-9425-4gb-1tb-integrated-amd-graphics-win-10-home-silver_10918969/101948912.html,INTEL,"15.4""",WINDOWS,16GB,NVIDIA,2560 x 1440
1746,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=2&pageSize=60&sortType=sort_default_desc,HP,14-CM0066AU,328.77,//www.jd.id/product/hp-14-cm0066au-14-hd-amd-a9-9425-4gb-1tb-integrated-amd-graphics-win-10-home-black_10918941/101948806.html,NVIDIA,"14""",WINDOWS,16GB,NVIDIA,2560 x 1440
1747,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=2&pageSize=60&sortType=sort_default_desc,HP,14-CM0066AU,332.42,//www.jd.id/product/hp-14-cm0066au-14-hd-amd-a9-9425-4gb-1tb-integrated-amd-graphics-win-10-home-black_10918941/101948806.html,ARM,"14""",WINDOWS,8GB,NVIDIA,7680 x 4320
1748,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=3&pageSize=60&sortType=sort_default_desc,HP,14-CM0068AU,332.42,//www.jd.id/product/hp-14-cm0068au-14-hd-amd-a9-9425-4gb-1tb-integrated-amd-graphics-win-10-home-gold_10918978/101948926.html,NVIDIA,"13""",LINUX,4GB,AMD,2560 x 1440
1749,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=4&pageSize=60&sortType=sort_default_desc,HP,14-CM0068AU,332.42,//www.jd.id/product/hp-14-cm0068au-14-hd-amd-a9-9425-4gb-1tb-integrated-amd-graphics-win-10-home-gold_10918978/101948926.html,INTEL,"15.4""",WINDOWS,12GB,AMD,2560 x 1440
1750,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=2&pageSize=60&sortType=sort_default_desc,HP,14-CM0067AU,332.42,//www.jd.id/product/hp-14-cm0067au-14-hd-amd-a9-9425-4gb-1tb-integrated-amd-graphics-win-10-home-silver_10918969/101948912.html,ARM,"17""",LINUX,12GB,ARM,1920 x 1080
1751,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=13&pageSize=60&sortType=sort_default_desc,HP,14-CM0067AU,332.42,//www.jd.id/product/hp-14-cm0067au-14-hd-amd-a9-9425-4gb-1tb-integrated-amd-graphics-win-10-home-silver_10918969/101948912.html,ARM,"13""",LINUX,32GB,ARM,3840 x 2160
1752,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=13&pageSize=60&sortType=sort_default_desc,HP,14-CM0066AU,332.42,//www.jd.id/product/hp-14-cm0066au-14-hd-amd-a9-9425-4gb-1tb-integrated-amd-graphics-win-10-home-black_10918941/101948806.html,ARM,"14""",WINDOWS,16GB,ARM,7680 x 4320
1753,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=13&pageSize=60&sortType=sort_default_desc,HP,14-CM0068AU,332.42,//www.jd.id/product/hp-14-cm0068au-14-hd-amd-a9-9425-4gb-1tb-integrated-amd-graphics-win-10-home-gold_10918978/101948926.html,INTEL,"17""",LINUX,16GB,AMD,1920 x 1080
1754,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=4&pageSize=60&sortType=sort_default_desc,HP,14-CM0066AU,332.42,//www.jd.id/product/hp-14-cm0066au-14-hd-amd-a9-9425-4gb-1tb-integrated-amd-graphics-win-10-home-black_10918941/101948806.html,ARM,"14""",WINDOWS,8GB,AMD,1280 x 720
1755,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=4&pageSize=60&sortType=sort_default_desc,HP,14-CM0067AU,350.69,//www.jd.id/product/hp-14-cm0067au-14-hd-amd-a9-9425-4gb-1tb-integrated-amd-graphics-win-10-home-silver_11938695/104330948.html,NVIDIA,"13""",WINDOWS,4GB,AMD,7680 x 4320
1756,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=13&pageSize=60&sortType=sort_default_desc,HP,14-CM0067AU,350.69,//www.jd.id/product/hp-14-cm0067au-14-hd-amd-a9-9425-4gb-1tb-integrated-amd-graphics-win-10-home-silver_11938695/104330948.html,INTEL,"15.6""",WINDOWS,16GB,ARM,1920 x 1080
1757,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=8&pageSize=60&sortType=sort_default_desc,HP,14-CK0016TU,365.3,//www.jd.id/product/hp-14-ck0016tu-14-hd-intel-core-i3-7020u-4gb-1tb-intel-uhd-graphics-win-10-home-black_11737552/103929539.html,NVIDIA,"14""",LINUX,16GB,ARM,3840 x 2160
1758,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=12&pageSize=60&sortType=sort_default_desc,HP,14-CK0018TU,365.3,//www.jd.id/product/hp-14-ck0018tu-14-hd-intel-core-i3-7020u-4gb-1tb-intel-uhd-graphics-win-10-home-silver_11737839/103930111.html,INTEL,"14""",WINDOWS,12GB,AMD,7680 x 4320
1759,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=12&pageSize=60&sortType=sort_default_desc,HP,14-CK0016TU,365.3,//www.jd.id/product/hp-14-ck0016tu-14-hd-intel-core-i3-7020u-4gb-1tb-intel-uhd-graphics-win-10-home-black_11737552/103929539.html,INTEL,"14""",LINUX,32GB,AMD,3840 x 2160
1760,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=3&pageSize=60&sortType=sort_default_desc,HP,14-CK0018TU,365.3,//www.jd.id/product/hp-14-ck0018tu-14-hd-intel-core-i3-7020u-4gb-1tb-intel-uhd-graphics-win-10-home-silver_11737839/103930111.html,ARM,"14""",LINUX,16GB,INTEL,1280 x 720
1761,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=7&pageSize=60&sortType=sort_default_desc,HP,14-CK0018TU,365.3,//www.jd.id/product/hp-14-ck0018tu-14-hd-intel-core-i3-7020u-4gb-1tb-intel-uhd-graphics-win-10-home-silver_11737839/103930111.html,ARM,"15.4""",WINDOWS,12GB,NVIDIA,2560 x 1440
1762,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=3&pageSize=60&sortType=sort_default_desc,HP,14-CK0019TU,365.3,//www.jd.id/product/hp-14-ck0019tu-14-hd-intel-core-i3-7020u-4gb-1tb-intel-uhd-graphics-win-10-home-gold_11741219/103933504.html,NVIDIA,"14""",LINUX,8GB,INTEL,2560 x 1440
1763,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=3&pageSize=60&sortType=sort_default_desc,HP,14-CK0016TU,365.3,//www.jd.id/product/hp-14-ck0016tu-14-hd-intel-core-i3-7020u-4gb-1tb-intel-uhd-graphics-win-10-home-black_11737552/103929539.html,INTEL,"15.6""",LINUX,12GB,NVIDIA,7680 x 4320
1764,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=8&pageSize=60&sortType=sort_default_desc,HP,14-CK0019TU,365.3,//www.jd.id/product/hp-14-ck0019tu-14-hd-intel-core-i3-7020u-4gb-1tb-intel-uhd-graphics-win-10-home-gold_11741219/103933504.html,INTEL,"15.4""",WINDOWS,32GB,AMD,7680 x 4320
1765,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=12&pageSize=60&sortType=sort_default_desc,HP,14-CK0019TU,365.3,//www.jd.id/product/hp-14-ck0019tu-14-hd-intel-core-i3-7020u-4gb-1tb-intel-uhd-graphics-win-10-home-gold_11741219/103933504.html,NVIDIA,"15.4""",WINDOWS,12GB,INTEL,7680 x 4320
1766,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=13&pageSize=60&sortType=sort_default_desc,HP,14-CM0067AU,371.15,//www.jd.id/product/hp-14-cm0067au-14-hd-amd-a9-9425-4gb-1tb-integrated-amd-graphics-win-10-home-silver-microsoft-office-365-personal_11649689/103811373.html,INTEL,"13""",WINDOWS,4GB,ARM,2560 x 1440
1767,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=9&pageSize=60&sortType=sort_default_desc,HP,14-CM0067AU,371.15,//www.jd.id/product/hp-14-cm0067au-14-hd-amd-a9-9425-4gb-1tb-integrated-amd-graphics-win-10-home-silver-microsoft-office-365-personal_11649689/103811373.html,INTEL,"14""",WINDOWS,4GB,NVIDIA,2560 x 1440
1768,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=4&pageSize=60&sortType=sort_default_desc,HP,14-CM0066AU,371.15,//www.jd.id/product/hp-14-cm0066au-14-hd-amd-a9-9425-4gb-1tb-integrated-amd-graphics-win-10-home-black-microsoft-office-365-personal_11649648/103811261.html,ARM,"15.6""",WINDOWS,32GB,AMD,1280 x 720
1769,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=10&pageSize=60&sortType=sort_default_desc,HP,14-CM0068AU,371.15,//www.jd.id/product/hp-14-cm0068au-14-hd-amd-a9-9425-4gb-1tb-integrated-amd-graphics-win-10-home-gold-microsoft-office-365-personal_11649662/103811296.html,NVIDIA,"14""",LINUX,16GB,NVIDIA,2560 x 1440
1770,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=9&pageSize=60&sortType=sort_default_desc,HP,14-CM0068AU,371.15,//www.jd.id/product/hp-14-cm0068au-14-hd-amd-a9-9425-4gb-1tb-integrated-amd-graphics-win-10-home-gold-microsoft-office-365-personal_11649662/103811296.html,ARM,"17""",LINUX,8GB,ARM,1920 x 1080
1771,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=9&pageSize=60&sortType=sort_default_desc,HP,14-CM0066AU,371.15,//www.jd.id/product/hp-14-cm0066au-14-hd-amd-a9-9425-4gb-1tb-integrated-amd-graphics-win-10-home-black-microsoft-office-365-personal_11649648/103811261.html,INTEL,"15.6""",LINUX,4GB,AMD,1920 x 1080
1772,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=11&pageSize=60&sortType=sort_default_desc,HP,14-CM0068AU,371.15,//www.jd.id/product/hp-14-cm0068au-14-hd-amd-a9-9425-4gb-1tb-integrated-amd-graphics-win-10-home-gold-microsoft-office-365-personal_11649662/103811296.html,ARM,"15.4""",LINUX,12GB,AMD,1280 x 720
1773,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=13&pageSize=60&sortType=sort_default_desc,HP,14-CM0068AU,371.15,//www.jd.id/product/hp-14-cm0068au-14-hd-amd-a9-9425-4gb-1tb-integrated-amd-graphics-win-10-home-gold-microsoft-office-365-personal_11649662/103811296.html,ARM,"14""",LINUX,32GB,INTEL,7680 x 4320
1774,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=4&pageSize=60&sortType=sort_default_desc,HP,14-CM0067AU,371.15,//www.jd.id/product/hp-14-cm0067au-14-hd-amd-a9-9425-4gb-1tb-integrated-amd-graphics-win-10-home-silver-microsoft-office-365-personal_11649689/103811373.html,INTEL,"17""",WINDOWS,8GB,INTEL,2560 x 1440
1775,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=13&pageSize=60&sortType=sort_default_desc,HP,14-CM0066AU,371.15,//www.jd.id/product/hp-14-cm0066au-14-hd-amd-a9-9425-4gb-1tb-integrated-amd-graphics-win-10-home-black-microsoft-office-365-personal_11649648/103811261.html,ARM,"17""",WINDOWS,32GB,NVIDIA,7680 x 4320
1776,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=10&pageSize=60&sortType=sort_default_desc,HP,14-CM0067AU,371.15,//www.jd.id/product/hp-14-cm0067au-14-hd-amd-a9-9425-4gb-1tb-integrated-amd-graphics-win-10-home-silver-microsoft-office-365-personal_11649689/103811373.html,NVIDIA,"13""",WINDOWS,4GB,AMD,2560 x 1440
